system:index,B11,B12,B3,B4,B5,B6,B7,B8,B8A,NBRI,NDMI,NDVI,NDWI,SAVI,VH,VH_variance,VV,VV_VH,VV_variance,class,latitude_209564535,longitude_209564535,.geo
83,0.04295,0.02375,0.09435,0.0822,0.08295,0.11205,0.14115,0.1208,0.1316,0.671394,0.47541985,0.1901478,-0.122937486,0.08236132,-24.454405,0.8420032221142009,-17.516836,-0.1652934,0.6163274080164314,0,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[103.53348554734669,-1.114861650447629]}"
84,0.0194,0.0104,0.15015,0.155,0.1363,0.09495,0.10745,0.08245,0.0806,0.7759828,0.61904764,-0.305538,0.2910576,-0.14756933,-26.599361,2.168167128555448,-21.381918,-0.10873917,0.9916775692826244,0,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[104.16013243329425,-1.196855394136311]}"
85,0.0311,0.0235,0.131,0.1212,0.1056,0.0836,0.0936,0.0741,0.084,0.51844263,0.40874526,-0.24116743,0.27742562,-0.10161082,-28.076006,2.8399641857611186,-19.983263,-0.16839091,0.9425710703086168,0,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[103.8149675616784,-1.0193899461604277]}"
86,0.0249,0.0143,0.1509,0.15625,0.13735,0.0981,0.11005,0.0859,0.0858,0.7145709,0.5505415,-0.2905224,0.27449325,-0.14218824,-26.865698,2.3030796570894267,-21.871002,-0.102483265,1.357993960232605,0,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[103.83129435650643,-1.3950183971440835]}"
87,0.00655,0.00435,0.06185,0.03565,0.0292,0.02585,0.0253,0.02095,0.0216,0.6561265,0.5236364,-0.2597173,0.49396133,-0.03961552,-27.314129,5.054221591001995,-21.167156,-0.12679063,0.9366702960764002,0,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.50181419914692,-2.1359505340878555]}"
88,0.0285,0.0188,0.1429,0.129,0.127,0.0942,0.1044,0.0818,0.0809,0.6262425,0.48322755,-0.2239089,0.27191815,-0.09960607,-28.581533,3.4973120223661454,-21.958628,-0.13104245,0.9805864529629105,0,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[103.68490105359051,-1.4759300131577038]}"
89,0.0401,0.0267,0.1449,0.1574,0.1441,0.1129,0.1316,0.0983,0.1179,0.57280004,0.42052025,-0.23113021,0.19161181,-0.117308445,-28.76949,2.985113597355337,-21.846966,-0.1367643,0.9904580861412455,0,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[103.83788692225053,-1.0855713756351058]}"
90,0.0212,0.0111,0.1458,0.1501,0.13535,0.1107,0.12475,0.0961,0.09775,0.79291046,0.6385337,-0.21933384,0.20545676,-0.10854997,-27.358952,3.8474161446593675,-22.663809,-0.09386011,0.9617731856839811,0,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[103.31874655277545,-1.5977661059311805]}"
91,0.03245,0.01985,0.1536,0.16785,0.1456,0.11775,0.13195,0.1063,0.09815,0.6852953,0.5322522,-0.22451214,0.18199311,-0.11925985,-27.467785,2.5306663626539034,-22.646816,-0.09619887,1.9082271823022836,0,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[103.16851863990703,-1.7012973346802862]}"
92,0.0064,0.00455,0.06105,0.0353,0.02835,0.02545,0.0249,0.0213,0.02025,0.647969,0.5379061,-0.24734986,0.48269585,-0.037729077,-28.814844,5.586395537323786,-21.125362,-0.1539738,1.1745444414138717,0,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.50102171329532,-2.1351799553051825]}"
93,0.0193,0.01325,0.0806,0.04695,0.04595,0.0427,0.0452,0.0385,0.03985,0.4879227,0.3321799,-0.098888256,0.35348448,-0.021650016,-27.148241,2.727311410704999,-21.928644,-0.1063555,1.075950311925567,0,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.7830211732522,-2.6359380807514645]}"
94,0.02275,0.01485,0.1678,0.18205,0.1638,0.11905,0.1342,0.10015,0.096,0.7417391,0.6297803,-0.29021972,0.2524725,-0.15705703,-28.110504,2.8701437710201674,-21.634798,-0.13017723,1.1550177362113487,0,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[103.16944547859697,-1.6988810800855565]}"
95,0.02365,0.01535,0.15065,0.1688,0.15215,0.12125,0.13705,0.10785,0.1062,0.7508117,0.6403042,-0.22031446,0.16557059,-0.11771711,-28.7216,3.1892798670373566,-22.833946,-0.114200175,0.9853686970620913,0,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[103.32118416579678,-1.598782635678375]}"
96,0.0266,0.0166,0.1515,0.1583,0.1402,0.1025,0.1111,0.0896,0.0864,0.6873823,0.5421687,-0.2771279,0.25673997,-0.1377858,-28.072401,2.411461671794124,-21.887245,-0.12380306,0.8663558510303915,0,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[103.92671953388052,-1.3608373262644076]}"
97,0.02125,0.01145,0.15435,0.1548,0.1392,0.0943,0.1035,0.0798,0.07855,0.7490411,0.57941616,-0.3196931,0.31838563,-0.15314455,-28.660927,2.971448403383903,-22.044765,-0.13048163,1.0396171263151643,0,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[104.05875069840188,-1.3142237692636942]}"
98,0.0146,0.00915,0.14195,0.14895,0.1388,0.09555,0.1066,0.08715,0.07575,0.8099688,0.7130221,-0.26175347,0.23919685,-0.12593397,-28.490747,2.5761897536072147,-20.757751,-0.15701996,0.7901795618953145,0,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[104.21115214839773,-1.0636528858760015]}"
99,0.00985,0.00615,0.06505,0.03875,0.03305,0.03105,0.0316,0.02455,0.02555,0.59934855,0.42732558,-0.22432859,0.4520089,-0.03781289,-28.067816,3.4360739094513804,-20.404415,-0.1580988,0.9416324904077271,0,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.49626466840255,-2.1343091660475837]}"
100,0.042,0.0261,0.1656,0.188,0.1614,0.1192,0.1325,0.1001,0.098,0.5863708,0.408867,-0.30510238,0.24651863,-0.16730109,-27.473572,3.2253626188928877,-22.169743,-0.106838755,1.023156800651435,0,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[103.17196101577174,-1.705950191574398]}"
101,0.0375,0.02945,0.1375,0.12775,0.107,0.0891,0.0997,0.08075,0.0899,0.46551725,0.36575052,-0.22541963,0.2600229,-0.09950598,-29.111506,3.5878523724947855,-20.841665,-0.16555187,1.3596955987616184,0,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[103.81458313204585,-1.01796180987507]}"
102,0.0266,0.0165,0.1238,0.1489,0.1436,0.1048,0.1213,0.0942,0.0953,0.701897,0.5596027,-0.22501029,0.13577983,-0.11041583,-27.92832,2.4363881124213833,-20.33891,-0.15723735,0.7881888354039006,0,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[103.39459700580493,-0.8253727343211157]}"
103,0.0348,0.0213,0.1381,0.1527,0.1311,0.1143,0.1273,0.1035,0.1103,0.65865386,0.4967462,-0.1920375,0.14321192,-0.09759324,-27.6444,2.472833093497987,-22.606192,-0.10026166,0.770415310389609,0,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[103.17099307665111,-1.7006516684595683]}"
104,0.0066,0.00425,0.0612,0.035,0.0293,0.0271,0.0261,0.02085,0.02185,0.6613546,0.5191257,-0.2533572,0.4917733,-0.03818476,-28.558262,5.800638986675011,-19.899845,-0.1786784,1.2235010226202974,0,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.4978896811258,-2.1339811216515705]}"
105,0.0335,0.0195,0.1506,0.1591,0.1418,0.114,0.1299,0.1031,0.1056,0.68189234,0.50951684,-0.2135774,0.18722901,-0.11020728,-27.013172,0.78545714402523,-21.046995,-0.124139726,0.34650644214889326,0,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[102.65924671937648,-1.561174118508877]}"
106,0.0181,0.0094,0.1497,0.1541,0.1373,0.1113,0.1266,0.0964,0.0938,0.8223062,0.6838428,-0.23033932,0.21657863,-0.11532312,-27.918919,2.3079893629116555,-22.685755,-0.10341263,0.9915667628167076,0,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[103.32345020036821,-1.6045522792075455]}"
107,0.022,0.0141,0.1178,0.1064,0.0998,0.0895,0.1015,0.0783,0.0845,0.6948052,0.5613161,-0.1521386,0.20142783,-0.061559804,-26.98523,3.033815308009764,-22.540895,-0.08973717,0.7587255996813056,0,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[103.31843681720046,-1.5963500148957386]}"
108,0.02005,0.0103,0.1453,0.1527,0.1385,0.0944,0.10585,0.0812,0.0785,0.7748634,0.6039506,-0.3056862,0.2830022,-0.14613707,-27.32406,3.6622171533496157,-22.032558,-0.107209556,1.3531791434636204,0,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[104.05568676649841,-1.3175266731353552]}"
109,0.0081,0.0053,0.0639,0.0378,0.0312,0.0279,0.0271,0.0221,0.023,0.6131387,0.46357614,-0.2621035,0.48604652,-0.04206108,-29.051224,4.90695325826448,-20.61347,-0.16989438,0.9867178355960581,0,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.49591455288551,-2.136851252398082]}"
110,0.0315,0.0261,0.1395,0.1366,0.1157,0.08235,0.09085,0.0706,0.07525,0.46018615,0.3829579,-0.3185328,0.3279391,-0.13998869,-30.305767,3.221307267762029,-20.51241,-0.19271366,0.8994284624032645,0,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[103.81830378122471,-1.021638878023822]}"
111,0.01865,0.0105,0.14305,0.1539,0.14265,0.10045,0.11255,0.08915,0.08035,0.7892624,0.65398884,-0.2664061,0.23212749,-0.13071126,-28.709045,2.274761997975304,-20.386099,-0.16952689,0.888744431583234,0,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[104.20836287558087,-1.06472075126556]}"
112,0.0314,0.0236,0.1408,0.1334,0.1133,0.0838,0.0926,0.0739,0.0867,0.5158974,0.40360874,-0.2870236,0.3115976,-0.12618408,-28.439491,4.411185276555386,-20.065422,-0.17264375,0.9634186266604937,0,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[103.81641294360809,-1.018756829684181]}"
113,0.0059,0.00385,0.0603,0.03415,0.02795,0.0242,0.0243,0.01955,0.01955,0.67094016,0.5363458,-0.27188084,0.51033187,-0.039552107,-28.308994,5.638347046153105,-20.96288,-0.1490935,1.0598431415512455,0,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.49954532686255,-2.1370988644209494]}"
114,0.0341,0.0267,0.1438,0.1238,0.1053,0.0874,0.0947,0.0728,0.0751,0.46331662,0.3620206,-0.25940996,0.32779315,-0.10981912,-28.79837,3.546483890150526,-19.568146,-0.19083914,1.3153059941786012,0,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[103.82146479458298,-1.01949549850748]}"
115,0.02865,0.01965,0.14845,0.1609,0.14885,0.11365,0.1287,0.09885,0.09915,0.66835445,0.5505882,-0.23888354,0.20056614,-0.1225074,-26.91272,2.4508958253059063,-22.897663,-0.08060682,0.7620120129265615,0,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[103.32178224407804,-1.597134967700947]}"
116,0.0341,0.01615,0.14995,0.14835,0.1392,0.1068,0.12135,0.0972,0.09415,0.71504194,0.4805788,-0.20830789,0.21343313,-0.10291061,-24.969267,1.4842845078920845,-20.773447,-0.091726504,0.5662889869667822,0,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[104.06681704215468,-1.306885008725697]}"
117,0.0224,0.0105,0.1482,0.1567,0.1468,0.1107,0.1241,0.0945,0.0917,0.8,0.61676645,-0.24761148,0.22126085,-0.12420128,-28.461962,3.8477521483699775,-22.532892,-0.116267994,0.9131763036024267,0,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[103.3196835628399,-1.5979568020348474]}"
118,0.0233,0.0133,0.1417,0.1478,0.1335,0.1084,0.121,0.0942,0.0925,0.7525582,0.6034043,-0.2214876,0.2013565,-0.10835579,-27.855743,3.246603144924393,-22.977135,-0.09597347,0.6846037382741059,0,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[103.31838796446321,-1.5967563971645544]}"
119,0.0082,0.00525,0.06185,0.03705,0.03,0.0261,0.0264,0.02115,0.0217,0.60227275,0.44122657,-0.2731959,0.49036145,-0.042726625,-28.822985,3.687159504036979,-20.17412,-0.17651787,0.829872018462126,0,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.51071571328653,-2.1329939195219314]}"
120,0.0393,0.0289,0.1427,0.148,0.1256,0.0868,0.0956,0.0772,0.0811,0.45523095,0.3253219,-0.3143872,0.29786265,-0.14644235,-28.817726,3.7835926240861304,-20.412056,-0.17074361,1.2061507794249167,0,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[103.82473210638673,-1.0177892002471018]}"
121,0.0276,0.0179,0.1229,0.1304,0.1247,0.0952,0.1057,0.0843,0.095,0.6497065,0.5067024,-0.21471824,0.18629347,-0.096753895,-29.961369,3.249200939974912,-19.893444,-0.2019449,0.8064230028811133,0,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[103.3916152698825,-0.8267365436067378]}"
122,0.03235,0.0203,0.14865,0.1525,0.1356,0.10425,0.1155,0.0933,0.09085,0.6426056,0.4850776,-0.24084623,0.22876629,-0.11906678,-28.459816,2.678213061357823,-23.0617,-0.10477399,0.7293683815466636,0,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[103.82157326060036,-1.3977705868953774]}"
123,0.0237,0.0141,0.1415,0.152,0.1377,0.1126,0.1296,0.0993,0.0994,0.75132275,0.61463416,-0.20970951,0.17524917,-0.10521762,-27.749504,3.6103477628891105,-22.882402,-0.09612715,0.9897530310455664,0,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[103.32438184530646,-1.607448274412119]}"
124,0.0261,0.0155,0.1537,0.1544,0.1395,0.1029,0.114,0.0874,0.0893,0.6987366,0.5400881,-0.27708852,0.27498963,-0.13548128,-27.37762,2.2825029458257973,-22.056551,-0.10763949,1.2145568339379338,0,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[103.92966989113832,-1.3596894716015528]}"
125,0.0661,0.03165,0.14255,0.1405,0.1343,0.1441,0.17375,0.1294,0.16205,0.6069544,0.32378516,-0.041126322,0.0483545,-0.021626174,-21.82498,0.5591236472255048,-16.514847,-0.1385017,0.40440580715953445,0,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[102.65807001034091,-1.5616718243763585]}"
126,0.02355,0.01285,0.15245,0.1593,0.1419,0.10975,0.12705,0.09705,0.09815,0.7661511,0.6094527,-0.24283205,0.22204405,-0.12345474,-28.451235,0.8672368998590324,-22.068628,-0.12633854,0.3802381837780331,0,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[102.66313524276104,-1.5496676084260674]}"
127,0.0233,0.01405,0.15405,0.1661,0.1492,0.11345,0.1278,0.0974,0.09655,0.747869,0.61391884,-0.26072103,0.22529326,-0.13497052,-27.942608,0.8830342559847395,-22.05497,-0.11775849,0.3852021174531046,0,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[102.66056854477655,-1.5587296000833635]}"
128,0.0088,0.006,0.0645,0.0352,0.0305,0.0285,0.0293,0.0244,0.026,0.6052632,0.4698795,-0.18120806,0.4510686,-0.02894925,-27.905136,4.5240171679942875,-20.808493,-0.14568087,1.1138813859536754,0,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.46079446377627,-2.1538867490308067]}"
129,0.0263,0.0143,0.1224,0.1236,0.1083,0.0965,0.1082,0.0861,0.0975,0.71513945,0.53202844,-0.17882691,0.17410074,-0.079258844,-29.972757,2.8831630824389265,-20.160809,-0.19571617,0.8500142868989542,0,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[103.39147511799229,-0.8272257393535785]}"
130,0.03325,0.02505,0.1371,0.1335,0.1191,0.0903,0.1014,0.07735,0.08345,0.5107422,0.39873415,-0.26630306,0.27861974,-0.11848491,-29.294209,4.1793599128491365,-20.580975,-0.17470078,1.3909465121775213,0,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[103.822864976157,-1.0205125296100477]}"
131,0.00935,0.0067,0.0666,0.039,0.03225,0.02965,0.0289,0.0251,0.0255,0.5786164,0.45718434,-0.21684869,0.45256272,-0.036961533,-28.43918,6.8771182231604655,-20.579926,-0.16033044,1.5116958446198605,0,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.46909194360285,-2.1506068707472012]}"
132,0.025,0.0168,0.1226,0.1253,0.117,0.0948,0.1063,0.0821,0.0878,0.6602629,0.53314656,-0.2082932,0.19785053,-0.09160307,-29.303467,2.5277780220201578,-20.111336,-0.1860198,0.7577675697962434,0,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[103.39292957098857,-0.8278302766193099]}"
133,0.02235,0.0101,0.14915,0.14605,0.12925,0.1038,0.11945,0.0933,0.09365,0.8046422,0.613489,-0.22038858,0.23035677,-0.10701969,-26.689241,0.8685441740954616,-22.424143,-0.08684188,0.4107658761901547,0,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[102.66361608550397,-1.5496576574308754]}"
134,0.0189,0.0121,0.1581,0.1783,0.162,0.1099,0.1207,0.0919,0.0862,0.7673077,0.65884477,-0.31976312,0.26479998,-0.16826798,-27.580978,2.558687062237638,-19.411007,-0.17385884,3.755620217224646,0,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[103.1666311818466,-1.682901170510251]}"
135,0.0222,0.015,0.1403,0.133,0.1051,0.0982,0.1093,0.0875,0.0989,0.70731705,0.5952598,-0.20634922,0.23178229,-0.09472589,-27.735043,2.8323635233049913,-21.979181,-0.115778945,1.3108549063384203,0,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[103.83869777812251,-1.0861552960924055]}"
136,0.018,0.0118,0.1616,0.1851,0.1603,0.1063,0.1187,0.0898,0.0809,0.7677165,0.6660482,-0.34667152,0.28560063,-0.18447542,-27.195826,2.932032010359876,-21.049334,-0.1274012,6.16636115441986,0,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[103.1655946019045,-1.680192884758437]}"
137,0.0202,0.0111,0.1586,0.176,0.1622,0.1172,0.1298,0.0982,0.0924,0.7968893,0.6587838,-0.2837345,0.23520249,-0.15073624,-27.788893,2.830761115564959,-21.927284,-0.117901415,1.074550967818972,0,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[103.17040683138349,-1.7049071709220398]}"
138,0.0283,0.01625,0.15115,0.16405,0.1508,0.1138,0.1282,0.0992,0.09385,0.71849287,0.55607843,-0.24634376,0.20750949,-0.1274484,-26.89692,2.4669550782347187,-23.006596,-0.07795694,0.8532637130510494,0,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[103.32178440216042,-1.5991129779644409]}"
139,0.03265,0.0219,0.14295,0.1502,0.13765,0.10685,0.11955,0.0927,0.10125,0.617801,0.4790586,-0.23672293,0.21323998,-0.11609907,-27.80712,2.7884741553324943,-22.583841,-0.103655055,1.0766661186486601,0,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[103.84045603131975,-1.0920212909438236]}"
140,0.014,0.00965,0.0679,0.04315,0.039,0.0362,0.03745,0.03175,0.03305,0.5338164,0.38797814,-0.15220292,0.3627697,-0.029744301,-28.053528,6.3931194489532,-20.279306,-0.16084762,1.176947932357308,0,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.47077104397253,-2.1497669191840525]}"
141,0.02555,0.01305,0.1512,0.16275,0.1474,0.1155,0.13085,0.1021,0.1027,0.7733391,0.5996866,-0.22899756,0.19384128,-0.1189449,-27.908371,2.0373273628260904,-22.34477,-0.11071149,0.8143543660787884,0,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[103.32620511943828,-1.6182290087826048]}"
142,0.0315,0.02,0.1487,0.1464,0.13335,0.1078,0.12505,0.0914,0.10815,0.6409336,0.4873881,-0.23128682,0.23865058,-0.11181893,-27.451815,0.9008000813083754,-22.287512,-0.103827365,0.49938960736025706,0,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[102.66183627025735,-1.5539875651038613]}"
143,0.0376,0.0249,0.1456,0.1566,0.1418,0.1139,0.1296,0.1052,0.1066,0.61721754,0.47338936,-0.19633308,0.16108455,-0.101207666,-27.661764,2.4038470665738316,-22.719286,-0.09810195,1.1602486343273977,0,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[103.84151691187462,-1.093176218540929]}"
144,0.02605,0.0159,0.15555,0.1717,0.15465,0.10625,0.11795,0.08895,0.08375,0.6967096,0.54695654,-0.31747553,0.27239263,-0.16318281,-28.381977,2.818546248466305,-22.159832,-0.12310887,1.2722069402994691,0,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[103.165997770186,-1.6862094506167906]}"
145,0.0064,0.0038,0.0605,0.03475,0.0284,0.0246,0.02445,0.0197,0.0209,0.67659575,0.5095785,-0.27640036,0.5087282,-0.040716022,-27.44793,3.8637230370175075,-20.037668,-0.1560528,0.8214317028396371,0,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.51010788598606,-2.1349675152847416]}"
146,0.0208,0.0138,0.1208,0.1383,0.1313,0.0973,0.1105,0.08685,0.0908,0.7257824,0.61356246,-0.22851431,0.16349627,-0.106426254,-27.444756,2.2745108904944686,-20.928165,-0.13471565,0.583621295308177,0,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[103.39656729743949,-0.8250465662590276]}"
147,0.0197,0.0134,0.07575,0.0432,0.04125,0.0404,0.0434,0.0339,0.0405,0.43340382,0.26492536,-0.120622575,0.38166896,-0.02417259,-28.122244,2.7230762766517387,-21.842468,-0.12568422,1.2890669796908203,0,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.78502901539979,-2.634221657478412]}"
148,0.0246,0.0149,0.165,0.1832,0.168,0.121,0.1407,0.1072,0.1046,0.75593776,0.62670714,-0.26170802,0.2123439,-0.14423078,-27.773283,1.757340015439297,-21.47429,-0.12790464,0.7250124939026819,0,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[103.16966694697923,-1.706423988659855]}"
149,0.0086,0.00545,0.0623,0.0365,0.0308,0.02825,0.02815,0.0225,0.0239,0.6100179,0.44694534,-0.2372881,0.4693396,-0.03756708,-27.253393,5.599001940952377,-21.01829,-0.12916692,1.5074982436615159,0,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[101.47462321088553,-2.153911493061906]}"
150,0.0315,0.0187,0.1481,0.1443,0.1367,0.1161,0.1379,0.1069,0.1109,0.7022293,0.54479766,-0.14888535,0.16156864,-0.074680515,-27.064949,0.8576269437939317,-22.90597,-0.08322799,0.42033292859724725,0,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[102.65692357627138,-1.5667497429416937]}"
151,0.0259,0.0178,0.1237,0.125,0.117,0.095,0.1057,0.0844,0.0873,0.6516634,0.5303717,-0.19388731,0.18885152,-0.0858472,-27.873936,2.4719404889135035,-19.591887,-0.17448449,0.6717712807948715,0,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[103.39309889675101,-0.8277610017553096]}"
